index,date,route_id,route_name,direction,stop_id,stop_name,ons,offs,vehicle_id
816,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,102253,CAPITOL AVE/MEMORIAL DR,,,2409
817,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,138004,JONESBORO RD SE/MARGARET ST SE,,,2409
818,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,138005,JONESBORO RD SE/MOURY AVE SE,,,2409
819,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,139018,BROWNS MILL RD SE/ADELLE ST SE,,,2409
820,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,139020,BROWNS MILL RD SE/JONESBORO RD SE,,1,2409
821,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212083,JONESBORO RD/BARTLETT RD,,,2409
822,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212084,JONESBORO RD/WATTS RD,1,,2409
823,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212085,JONESBORO RD/GRACE DR,2,,2409
824,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212086,JONESBORO RD/OLD JONESBORO RD,,,2409
825,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212087,JONESBORO RD/ERNEST DR,1,,2409
826,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212088,JONESBORO RD/THURMAN RD,,,2409
827,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212089,JONESBORO RD/CONLEY RD,1,,2409
828,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212090,JONESBORO RD/SCOTT RD,,,2409
829,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212091,JONESBORO RD/RUSKIN DR,2,,2409
830,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212194,JONESBORO RD SE/CONLEY RD SE,0,0,2409
831,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212195,CONLEY RD SE/925,,,2409
832,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212196,FORREST PARK RD SE/CONLEY RD SE,,,2409
833,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212197,FORREST PARK RD SE/FOREST VALLEY DR SE,,,2409
834,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212198,FORREST PARK RD SE/OAKSHIRE WAY SE,,1,2409
835,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212199,FORREST PARK RD SE/EISENHOWER RD SE,,,2409
836,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212200,FORREST PARK RD SE/PINE FOREST DR SE,,,2409
837,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212201,HUTCHENS RD SE/FORREST PARK RD SE,,,2409
838,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,907703,JONESBORO RD/2640,,,2409
839,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212202,HUTCHENS RD SE/916,2,,2409
840,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212203,HUTCHENS RD SE/852,,,2409
841,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212205,HUTCHENS RD SE/KATOMARICK DR SE,,,2409
842,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212206,HUTCHENS RD SE/DONNEBROOK LN SE,,,2409
843,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212207,HUTCHENS RD SE/KING SMITH RD SE,,,2409
844,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212208,HUTCHENS RD SE/560,,,2409
845,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212209,HUTCHENS RD SE/JONESBORO RD SE,,,2409
846,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212353,FOREST PKY/BARTLETT DR,2,,2409
847,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212582,JONESBORO RD/METCALF RD,1,,2409
848,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212583,JONESBORO RD/MAIN ST,,,2409
849,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212834,JONESBORO RD SE/SAWTELL AVE SE,,,2409
850,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,210596,UNIVERSITY AVE/PRYOR RD,,1,2409
851,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,211170,UNIVERSITY AVE SW/71,,,2409
852,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,211405,HARPER RD SE/BROWNS MILL RD SE,,,2409
853,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,211408,JONESBORO RD SE/MCWILLIAMS RD SE,1,,2409
854,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,211558,JONESBORO RD SE/SPRINGSIDE DR,,,2409
855,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,211559,JONESBORO RD SE/2920,,,2409
856,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,211592,HARPER RD SE/JERNIGAN DR SE,,,2409
857,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,211594,BROWNS MILL RD SE/2045,,,2409
858,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,211649,JONESBORO RD SE/2520,,,2409
859,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,139022,JONESBORO RD SE/SOUTHBEND AVE SE,1,,2409
860,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,139016,BROWNS MILL RD SE/MERRILYN DR SE,,,2409
861,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,125003,WEYMAN AVE SW/RIDGE AVE SW,,,2409
862,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,125004,WEYMAN AVE SW/HANK AARON DR SW,,,2409
863,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,125048,MCDONOUGH BLVD SE/MARCY ST SE,2,,2409
864,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,150034,JONESBORO RD SE/HARPER RD SE,,,2409
865,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,102062,MARTIN LUTHER KING J DR SW/PRYOR ST,,,2409
866,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,102152,MARTIN L KING J DR/COURTLAND ST,,2,2409
867,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,102270,BROAD ST/ALABAMA ST (FIVE POINTS STATION),,26,2409
868,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115174,HANK AARON DR/VANIRA AVE SE,,,2409
869,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,102156,MARTIN L KING JR DR/PEACHTREE ST,,1,2409
870,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,102252,HANK AARON DR SE/FULTON ST SE,,,2409
871,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115082,HANK AARON DR SE/GEORGIA AVE SE,1,,2409
872,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115186,HANK AARON DR/BASS ST,,,2409
873,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115188,HANK AARON DR/BILL LUCAS DR SE,1,,2409
874,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115190,HANK AARON DR SW/LITTLE ST SE,,,2409
875,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,139018,BROWNS MILL RD SE/ADELLE ST SE,,,2409
876,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,139054,JONESBORO RD/WHATLEY ST,,1,2409
877,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115160,PRYOR RD SW/RIDGE AVE SW,1,,2409
878,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,150036,HARPER RD SE/BURROUGHS AVE SE,,,2409
879,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,138106,JONESBORO RD/LAKEWOOD AVE,,,2409
880,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115178,HANK AARON DR/955,,,2409
881,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,138002,JONESBORO RD SE/LETHEA ST SE,1,,2409
882,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,150154,JONESBORO RD SE/CLEVELAND AVE SE,1,,2409
883,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115166,HANK AARON DR/ORMOND ST SE,7,,2409
884,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,125040,JONESBORO RD SE/MILLER REED AVE SE,,,2409
885,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,125042,JONESBORO RD SE/HARRIETT ST SE,1,,2409
886,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,125043,JONESBORO RD SE/BISBEE AVE SE,1,,2409
887,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,125046,JONESBORO RD SE/MCDONOUGH BLVD SE,1,,2409
888,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115182,HANK AARON DR SW/HAYGOOD AVE SW,2,,2409
889,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,138004,JONESBORO RD SE/MARGARET ST SE,,,2409
890,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115170,HANK AARON DR/ATLANTA AVE SE,1,,2409
891,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,150028,JONESBORO RD SE/MIDWAY ST SE,,,2409
892,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,150030,JONESBORO RD SE/2267,,,2409
893,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,150032,JONESBORO RD SE/CONSTITUTION RD SE,,,2409
894,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,159084,JONESBORO RD SE/2980,,,2409
895,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,102253,CAPITOL AVE/MEMORIAL DR,,,2409
896,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,125002,RIDGE AVE SW/PULLIAM ST SW,1,,2409
897,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,138005,JONESBORO RD SE/MOURY AVE SE,,,2409
898,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,139020,BROWNS MILL RD SE/JONESBORO RD SE,,,2409
899,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212083,JONESBORO RD/BARTLETT RD,1,,2409
900,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212084,JONESBORO RD/WATTS RD,1,,2409
901,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212085,JONESBORO RD/GRACE DR,,,2409
902,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212086,JONESBORO RD/OLD JONESBORO RD,1,,2409
903,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212087,JONESBORO RD/ERNEST DR,,,2409
904,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212088,JONESBORO RD/THURMAN RD,,,2409
905,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212089,JONESBORO RD/CONLEY RD,2,,2409
906,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212090,JONESBORO RD/SCOTT RD,,,2409
907,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212091,JONESBORO RD/RUSKIN DR,,,2409
908,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212194,JONESBORO RD SE/CONLEY RD SE,0,0,2409
909,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212195,CONLEY RD SE/925,,1,2409
910,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,907703,JONESBORO RD/2640,,,2409
911,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212196,FORREST PARK RD SE/CONLEY RD SE,,,2409
912,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212197,FORREST PARK RD SE/FOREST VALLEY DR SE,,,2409
913,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212198,FORREST PARK RD SE/OAKSHIRE WAY SE,1,,2409
914,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212199,FORREST PARK RD SE/EISENHOWER RD SE,,,2409
915,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212200,FORREST PARK RD SE/PINE FOREST DR SE,,,2409
916,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212201,HUTCHENS RD SE/FORREST PARK RD SE,,,2409
917,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212202,HUTCHENS RD SE/916,,,2409
918,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212203,HUTCHENS RD SE/852,,,2409
919,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212205,HUTCHENS RD SE/KATOMARICK DR SE,,,2409
920,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212206,HUTCHENS RD SE/DONNEBROOK LN SE,,,2409
921,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212207,HUTCHENS RD SE/KING SMITH RD SE,1,,2409
922,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212208,HUTCHENS RD SE/560,,,2409
923,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212209,HUTCHENS RD SE/JONESBORO RD SE,,,2409
924,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212353,FOREST PKY/BARTLETT DR,1,,2409
925,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212582,JONESBORO RD/METCALF RD,,,2409
926,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212583,JONESBORO RD/MAIN ST,,,2409
927,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212834,JONESBORO RD SE/SAWTELL AVE SE,,,2409
928,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,210596,UNIVERSITY AVE/PRYOR RD,,1,2409
929,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,211170,UNIVERSITY AVE SW/71,,,2409
930,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,211405,HARPER RD SE/BROWNS MILL RD SE,1,,2409
931,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,211408,JONESBORO RD SE/MCWILLIAMS RD SE,1,,2409
932,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,211558,JONESBORO RD SE/SPRINGSIDE DR,,,2409
933,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,211559,JONESBORO RD SE/2920,,,2409
934,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,211592,HARPER RD SE/JERNIGAN DR SE,,,2409
935,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,211594,BROWNS MILL RD SE/2045,,,2409
936,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,211649,JONESBORO RD SE/2520,,,2409
937,7/1/2016,58,58: Bolton Road,Westbound,901849,ATLANTA INDUSTRIAL PKWY/3555,0,0,1655
938,7/1/2016,58,58: Bolton Road,Westbound,901934,BOLTON RD/BROWNTOWN RD,0,0,1655
939,7/1/2016,58,58: Bolton Road,Westbound,901998,BOLTON RD/PEYTON RD,0,0,1655
940,7/1/2016,58,58: Bolton Road,Westbound,902004,BOLTON RD/REY ST,0,3,1655
941,7/1/2016,58,58: Bolton Road,Westbound,903942,HOLLYWOOD RD NW/GUN CLUB RD NW,0,1,1655
942,7/1/2016,58,58: Bolton Road,Westbound,904156,HOLLYWOOD RD NW/829,0,2,1655
943,7/1/2016,58,58: Bolton Road,Westbound,904157,HOLLYWOOD RD NW/EUGENIA PL NW,0,2,1655
944,7/1/2016,58,58: Bolton Road,Westbound,904158,HOLLYWOOD RD NW/LOUISE PL NW,0,1,1655
945,7/1/2016,58,58: Bolton Road,Westbound,904246,HOLLYWOOD RD NW/JOHNSON RD NW,0,0,1655
946,7/1/2016,58,58: Bolton Road,Westbound,904247,HOLLYWOOD DR NW/CATO ST NW,0,0,1655
947,7/1/2016,58,58: Bolton Road,Westbound,904283,DONALD L HOLLOWELL PKY/MATILDA PL NW,0,0,1655
948,7/1/2016,58,58: Bolton Road,Westbound,904325,DONALD L HOLLOWELL PKY/GERTRUDE PL NW,0,0,1655
949,7/1/2016,58,58: Bolton Road,Westbound,904326,DONALD L HOLLOWELL PKY/EVELYN PL NW,0,0,1655
950,7/1/2016,58,58: Bolton Road,Westbound,904393,DONALD L HOLLOWELL PKY/ELIZABETH PL NW,0,0,1655
951,7/1/2016,58,58: Bolton Road,Westbound,902118,ATLANTA INDUSTRIAL PKY/BANKHEAD HW,0,0,1655
952,7/1/2016,58,58: Bolton Road,Westbound,902159,ATLANTA IND PKWY/ATLANTA IND DRNW,0,0,1655
953,7/1/2016,58,58: Bolton Road,Westbound,904394,DONALD L HOLLOWELL PKY/EDWIN PL NW,0,3,1655
954,7/1/2016,58,58: Bolton Road,Westbound,904458,DONALD L HOLLOWELL PKY/ELINOR PL NW,0,0,1655
955,7/1/2016,58,58: Bolton Road,Westbound,904505,DONALD L HOLLOWELL PKY/HOLLY ST NW,0,0,1655
956,7/1/2016,58,58: Bolton Road,Westbound,904506,DONALD L HOLLOWELL PKY/ELMWOOD RD NW,0,0,1655
957,7/1/2016,58,58: Bolton Road,Westbound,210300,BOLTON RD/PARROTT AVE,0,0,1655
958,7/1/2016,58,58: Bolton Road,Westbound,904519,BANKHEAD STATION,35,0,1655
959,7/1/2016,58,58: Bolton Road,Westbound,904657,DONALD L HOLLOWELL PKY/CHAPPELL RD NW,0,0,1655
960,7/1/2016,58,58: Bolton Road,Westbound,210301,BOLTON RD/JAMES JACKSON PKWY,0,0,1655
961,7/1/2016,58,58: Bolton Road,Westbound,210302,PEYTON RD/JAMES JACKSON PKWY,0,0,1655
962,7/1/2016,58,58: Bolton Road,Westbound,210303,PEYTONRD/2770,1,0,1655
963,7/1/2016,58,58: Bolton Road,Westbound,900112,NORTHWEST DR/GLENLOCKE CIR NW,0,3,1655
964,7/1/2016,58,58: Bolton Road,Westbound,904658,DONALD L HOLLOWELL PKY/ELBRIDGE DR NW,0,0,1655
965,7/1/2016,58,58: Bolton Road,Westbound,904659,DONALD L HOLLOWELL PKY/PIERCE AVE NW,0,0,1655
966,7/1/2016,58,58: Bolton Road,Westbound,904696,DONALD L HOLLOWELL PKY/FLORENCE PL NW,0,0,1655
967,7/1/2016,58,58: Bolton Road,Westbound,904864,HOLLYWOOD RD NW/MARGARET PL NW,0,3,1655
968,7/1/2016,58,58: Bolton Road,Westbound,902404,BOLTON RD NW/SAM ST,0,0,1655
969,7/1/2016,58,58: Bolton Road,Westbound,902409,HOLLYWOOD RD/MILTON AVE,0,4,1655
970,7/1/2016,58,58: Bolton Road,Westbound,211023,ATLANTA IND PKWY/3201,0,0,1655
971,7/1/2016,58,58: Bolton Road,Westbound,902481,ATLANTA INDUSTRIAL PKY/3755,0,5,1655
972,7/1/2016,58,58: Bolton Road,Westbound,902541,HOLLYWOOD RD NW/BROOKS AVE NW,0,1,1655
973,7/1/2016,58,58: Bolton Road,Westbound,902542,HOLLYWOOD RD NW/ALVIN DR NW,0,0,1655
974,7/1/2016,58,58: Bolton Road,Westbound,902543,HOLLYWOOD RD NW/SPRING ST NW,0,0,1655
975,7/1/2016,58,58: Bolton Road,Westbound,902544,SAINT JAMES AVE NW/8TH ST NW,0,0,1655
976,7/1/2016,58,58: Bolton Road,Westbound,211433,FULTON IND BLVD/D L HOLLOWELL PKWY,0,1,1655
977,7/1/2016,58,58: Bolton Road,Westbound,211444,FULTON IND BLVD/BOLTON RD NW,0,0,1655
978,7/1/2016,58,58: Bolton Road,Westbound,901436,NORTHWEST DR/1304,0,0,1655
979,7/1/2016,58,58: Bolton Road,Westbound,902545,NORTHWEST DR NW/WEDGEWOOD DR NW,0,0,1655
980,7/1/2016,58,58: Bolton Road,Westbound,902546,NORTHWEST DR NW/1190,0,0,1655
981,7/1/2016,58,58: Bolton Road,Westbound,902547,NORTHWEST DR NW/1291,0,0,1655
982,7/1/2016,58,58: Bolton Road,Westbound,902567,HOLLYWOOD RD NW/SAINT PAUL AVE NW,0,0,1655
983,7/1/2016,58,58: Bolton Road,Westbound,902568,HIGHTOWER RD NW/ETHERIDGE DR NW,0,0,1655
984,7/1/2016,58,58: Bolton Road,Westbound,901503,HIGHTOWER RD/WEST AVE,0,1,1655
985,7/1/2016,58,58: Bolton Road,Westbound,902570,SAINT JAMES AVE NW/7TH ST NW,0,0,1655
986,7/1/2016,58,58: Bolton Road,Westbound,902571,NORTHWEST DR NW/1341,0,0,1655
987,7/1/2016,58,58: Bolton Road,Westbound,902572,NORTHWEST DR NW/1375,0,0,1655
988,7/1/2016,58,58: Bolton Road,Westbound,902599,HOLLYWOOD RD/1073,0,1,1655
989,7/1/2016,58,58: Bolton Road,Westbound,902600,NORTHWEST DR NW/JAMES JACKSON PKY,0,4,1655
990,7/1/2016,58,58: Bolton Road,Westbound,902601,NORTHWEST DR/1415,0,1,1655
991,7/1/2016,58,58: Bolton Road,Westbound,211561,HOLLYWOOD RD NW/N GRAND AVE NW,0,0,1655
992,7/1/2016,58,58: Bolton Road,Westbound,211587,BOLTON RD NW/1481,0,0,1655
993,7/1/2016,58,58: Bolton Road,Westbound,902602,NORTHWEST DR/1514,0,0,1655
994,7/1/2016,58,58: Bolton Road,Westbound,902620,NORTHWEST DR NW/MANGO CIR,0,0,1655
995,7/1/2016,58,58: Bolton Road,Westbound,902621,BOLTON RD NW/PARROTT AVE,0,0,1655
996,7/1/2016,58,58: Bolton Road,Westbound,211934,BOLTON RD NW/NORTHWEST DR NW,0,0,1655
997,7/1/2016,58,58: Bolton Road,Westbound,211960,NORTHWEST DR/BOLTON RD,0,0,1655
998,7/1/2016,58,58: Bolton Road,Westbound,901644,BOLTON RD NW/BROWNTOWN RD NW,0,0,1655
999,7/1/2016,58,58: Bolton Road,Westbound,901645,BOLTON RD NW/SAM ST NW,0,0,1655
